review_id,rating,text,sentiment,created_time,clean_text,topic,topic_label
2317729,5,"LET'S LIVE OUR BEST TODAY ! Ai muốn cải thiện trình độ tiếng Anh thì nên mua cuốn này đọc nhé, nội dung khá hay, vì mình cũng là 1 đứa tuổi teen nên mình khá đồng cảm với tâm trạng của nữ chính - Hazel Grace. Những đoạn Hazel với Augustus đùa giỡn, nói chuyện qua lại, thả thính nhau làm tim mình muốn rụng rời vì 2 người đáng yêu hết sức vậy đó. Tuy chỉ mới 16,17 tuổi thôi nhưng hai nhân vật chính đều có những suy nghĩ rất chín chắn, trưởng thành, cách đối mặt của họ với căn bệnh ung thư cũng rất thực tế, không nhất thiết lúc nào cũng phải lạc quan tươi cười để vượt qua, chúng ta cứ sống hết mình ngày hôm nay đi đã !",positive,,let s live our best today ai muốn cải_thiện trình_độ tiếng mua cuốn đọc nhé nội_dung khá hay vì 1 đứa tuổi teen khá đồng_cảm với tâm_trạng nữ chính hazel grace đoạn hazel với augustus đùa_giỡn nói_chuyện qua_lại thả thính nhau làm tim muốn rụng_rời vì 2 người đáng yêu hết_sức vậy tuy chỉ mới 16 17 tuổi thôi hai nhân_vật chính đều suy_nghĩ chín chắn trưởng_thành cách đối_mặt họ với căn_bệnh ung_thư thực_tế nhất_thiết lúc_nào phải lạc_quan tươi_cười để vượt qua chúng_ta cứ sống hết_mình ngày hôm_nay đi,4,GENERAL
11265352,5,"Cực kì hài lòng giao nhanh hơn mình nghĩ luông ạ, sách đẹp lứm chưa đọc nên chưa biết nhận xét nnao nhưng mà 10/10 nher các tình iu :>",positive,,giao nhanh hơn nghĩ luông ạ đẹp lứm chưa đọc chưa biết nhận_xét nnao nhưng_mà 10 10 nher tình_iu,4,GENERAL
13149369,5,Cực kì hài lòng Sách đẹp nha floppy thik cực!! Quyển này cũng nổi nên mik cũng muốn thử đọc coi sao,positive,,đẹp_nha floppy thik cực quyển nổi mik muốn thử đọc coi sao,4,GENERAL
12006951,5,Cực kì hài lòng Nhận được hàng và rất hài lòng nhed. Không có gi để chê cả,positive,,nhận nhed gi để chê cả,2,LOGISTICS
15466368,5,Cực kì hài lòng sản phẩm giống trên ảnh nên rất ok. đẹp,positive,,giống trên ảnh ok đẹp,4,GENERAL
5483105,5,"Nên mua nha mn Sách được bọc kĩ, có hoá đơn, ngoại hình ổn và giao hàng rất là nhanh lun ??",positive,,mua nha mn bọc kĩ hóa_đơn ngoại_hình ổn giao nhanh lun,3,LOGISTICS
16123855,4,"Hài lòng giao hàng nhanh, đóng gói tốt",positive,,giao nhanh đóng_gói tốt,3,LOGISTICS
2228739,5,"Rất Thích Đọc quyển sách chủ yếu để tăng khả năng tiếng anh của mình, nội dung rất hay và cảm động, chân thực hơn trên phim rất nhiều, rất cảm ơn tiki, sách đẹp lắm ạ, chất lượng tốt ,Luôn ủng hộ tiki :))))))))))",positive,,thích đọc quyển chủ_yếu để tăng khả_năng tiếng nội_dung hay cảm_động chân_thực hơn trên phim nhiều cảm_ơn tiki_sách đẹp ạ chất_lượng tốt luôn ủng_hộ,4,GENERAL
14431942,5,"Cực kì hài lòng quá đẹp luôn ạ, xịn nd hay khỏi nói luôn",positive,,quá đẹp luôn ạ xịn nd hay khỏi nói luôn,0,PRICING
1681002,5,"THẬT SỰ ĐÁNG ĐỂ ĐỌC Mình mua ở Tiki cũng lâu rồi mà gần đây mới đủ sức đọc hết cuốn truyện trong chưa đầy 2 tuần (lúc đầu hơi không tự tin về khả năng tiếng anh lol). 
Phải nói là sau khi đọc xong bản tiếng anh này, thấm hết chất “John Green” chuyển sang bản tiếng Việt đọc thử hay xem phim cũng không tả rõ hết được nét đặc trưng và đặc sắc trong cuốn truyện đem lại. 
Mình rất thích giọng văn của John Green. Nên sau cuốn này, mình đã đặt thêm Paper towns và Looking for Alaska để nghiền thêm. 
Chất lượng sách rất tốt nhé!",positive,,thật_sự đáng để đọc mua ở lâu gần đây mới đủ sức đọc hết cuốn truyện trong chưa đầy 2 tuần lúc đầu tự_tin khả_năng tiếng lol phải nói sau khi đọc xong bản tiếng thấm hết chất john_green chuyển sang bản tiếng việt đọc thử hay xem phim tả rõ hết nét đặc_trưng đặc_sắc trong cuốn truyện đem thích giọng văn john_green sau cuốn đặt thêm paper towns looking for alaska để nghiền thêm chất_lượng tốt nhé,4,GENERAL
2978437,5,"Cực kì hài lòng Sách đẹp, gói hàng cẩn thận, giao nhanh, mình đặt CN mà thứ 2 đã có sách ❤️❤️",positive,,đẹp_gói cẩn_thận giao nhanh đặt cn thứ 2,3,LOGISTICS
7258038,3,Bình thường Sách không bọc nên hơi bẩn chất lượng giấy thì cũng đc nhưng mà gáy sách cảm giác như sắp bị bung ra rồi,neutral,,bọc bẩn chất_lượng giấy nhưng_mà gáy cảm_giác sắp bung ra,1,PRODUCT_QUALITY
14863493,5,Cực kì hài lòng xịn xò,positive,,xịn xò,0,PRICING
10638637,5,Cực kì hài lòng Đẹp tốt nên mua,positive,,đẹp tốt mua,0,PRICING
4605136,5,"Cực kì hài lòng Chưa bao giờ thất vọng về Tiki dù có đã mua trên 100 lần
Sách đẹp, mình săn sale được giá hời nói chung là hài lòng",positive,,chưa bao_giờ thất_vọng dù mua trên 100 lần đẹp săn sale được_giá hời nói_chung,4,GENERAL
10521897,5,"Cực kì hài lòng Sách có nếp gấp làm quăn sách, với cả còn bị bụi",positive,,nếp gấp làm quăn_sách với cả bụi,1,PRODUCT_QUALITY
2803849,5,"Rất hài lòng Lần đầu mua sách qua Tiki mà phải thốt lên quá tuyệt vì sách đẹp, ko nhăn, ko 1 chút tì vết, mới tinh 100%. Mình rất hài lòng. Sẽ còn ủng hộ",positive,,lần đầu mua qua phải thốt lên quá tuyệt vì đẹp nhăn 1 chút tì_vết mới_tinh 100 ủng_hộ,1,PRODUCT_QUALITY
2321475,3,"Bình thường Giao hàng chậm nên chỉ 3 sao thôi, đặt từ ngày 13 mà tận hôm nay hàng mới về, nhưng chất lượng sách tốt",neutral,,giao chậm chỉ 3 sao thôi đặt ngày 13 tận hôm_nay mới chất_lượng tốt,2,LOGISTICS
9804272,3,Bình thường sách hơi cũ và bị nhắn gốc,neutral,,cũ nhắn gốc,4,GENERAL
3540984,5,Cực kì hài lòng sách phải gọi là tuyệt vời đúng y hệt hình. Sách không bị rách không bị nhăn. Vô cùng hài lòng,positive,,phải gọi_là tuyệt_vời đúng y_hệt hình_sách rách nhăn vô_cùng,4,GENERAL
4623316,5,"Cực kì hài lòng Giao nhanh, đóng gói cẩn thận, shipper dễ thương nhiệt tình",positive,,giao nhanh đóng_gói cẩn_thận shipper dễ_thương nhiệt_tình,3,LOGISTICS
1398294,4,"Hài lòng Nội dung hay, ý nghĩa. Bìa và giấy có hơi mỏng, chất lượng nói chung là ổn so với giá tiền.",positive,,nội_dung hay ý_nghĩa bìa giấy mỏng chất_lượng nói_chung ổn so với giá tiền,4,GENERAL
3259103,5,"Cực kì hài lòng sách mới gói kĩ, ship nhanh, hẹn t7 mà có trc hẳn 2 ngày",positive,,sa_ch mơ i go i ki ship nhanh he n t7_ma co trc hă n 2 nga y,1,PRODUCT_QUALITY
3164861,5,Cực kì hài lòng Mình rất hài lòng về chất lượng của sản phẩm,positive,,chất_lượng,0,PRICING
3176665,5,"Cực kì hài lòng Chất lượng sách rất tốt 
Giao hàng hơi lâu",positive,,chất_lượng tốt giao lâu,0,PRICING
1405438,5,Cực kì hài lòng Sách rất hay ạ. Giúp ích rất nhiều cho việc học Tiếng Anh của em.,positive,,hay ạ giúp_ích nhiều việc học tiếng,4,GENERAL
2837878,5,Nội dung tuyệt vời Một quyển sách với nhiều nốt thăng trầm về tình yêu,positive,,nội_dung tuyệt_vời quyển với nhiều nốt thăng_trầm tình_yêu,4,GENERAL
1162370,5,"Excellent ""Giao hàng nhanh, sách được bảo quản cẩn thận, chất lượng tốt, nội dung sâu sắc, thấm thía và có ý nghĩa."" - Một món quà sinh nhật tuyệt vời dành cho người bạn đang học tại trường CNN của tôi",positive,,excellent giao nhanh bảo_quản cẩn_thận chất_lượng tốt nội_dung sâu_sắc thấm_thía ý_nghĩa món quà sinh_nhật tuyệt_vời dành người học tại trường cnn,4,GENERAL
350115,5,"The world is not a wish factory Nhẹ nhàng, lắng đọng, tình tiết không quá nặng nề hay sướt mướt, cốt truyện khá đơn giản, không quá đặc biệt. Nhưng điểm nhấn trong truyện là cái cách mà John Green đưa ta chìm đắm trong nó. Thật sự thì ban đầu tôi không hề nghĩ tôi sẽ khóc khi đọc nó, nhưng cuối cùng nước mắt rơi từ lúc nào không hay. Cái kết khá nhẹ nhàng, cũng có thể đoán được từ đầu nhưng lại khiến người đọc phải suy nghĩ.
Bìa sách rất đẹp
Giấy khá dày, đẹp
Trong truyện có khá nhiều quotes hay, câu chữ không quá hoa mĩ, khá dễ hiểu trừ một vài từ chuyên ngành y ra thì các từ khác khá hợp cho bất cứ ai học tiếng anh.",positive,,the world is not a_wish factory nhẹ_nhàng lắng_đọng tình_tiết quá nặng_nề hay sướt mướt_cốt truyện khá đơn_giản quá đặc_biệt điểm nhấn trong truyện cái cách john_green đưa chìm_đắm trong nó thật_sự ban_đầu hề nghĩ khóc khi đọc nó cuối_cùng nước_mắt rơi lúc_nào hay cái kết khá nhẹ_nhàng có_thể đoán đầu khiến người đọc phải suy_nghĩ bìa_sách đẹp giấy khá dày_đẹp trong truyện khá nhiều quotes hay câu chữ quá hoa_mĩ khá dễ hiểu trừ một_vài chuyên_ngành y ra khác khá hợp bất_cứ ai học tiếng,4,GENERAL
2321770,5,"Cực kì hài lòng Chất lượng sách cực tốt, giao hàng nhanh, có thể tăng vốn từ tiếng Anh",positive,,chất_lượng cực tốt giao nhanh có_thể tăng vốn tiếng,3,LOGISTICS
986838,2,"Chất lượng sách kém Sách mới mua về bụi và cũ , một số trang cuối sách bị xén đi  .",negative,,chất_lượng kém mới mua bụi cũ một_số trang cuối xén đi,2,LOGISTICS
790317,5,Cực kì hài lòng đọc xong tôi đã khóc... khóc không phải vì buồn mà khóc vì hạnh phúc. cảm giác như mình được yêu trong đó vậy. giấy mỏng nhẹ thơm,positive,,đọc xong khóc khóc phải vì buồn khóc vì hạnh_phúc cảm_giác yêu trong vậy giấy mỏng nhẹ thơm,4,GENERAL
995414,5,"Cực kì hài lòng sách đẹp, dễ đọc, giao hàng đúng giờ. Sẽ tiếp tục ủng hộ tiki nữa ??",positive,,đẹp dễ đọc giao đúng giờ tiếp_tục ủng_hộ nữa,3,LOGISTICS
275304,4,"thật sự rất tuyệt mình mua cuốn sách này khá lâu rồi nhưng giờ cũng chưa đọc được hết cuốn sách này. mỗi hôm mình chỉ đọc 2 trang thôi nhưng giờ mình có thể tự tin mà nói rằng vốn từ vựng của mình đã tăng lên đáng kể. mình bình thường rất lười học từ mới mà lại muốn giỏi anh cơ nên mình mới quyết định mua cuốn sách này, phải nói là sau khi mua mình học từ chăm đáng kể (vì nếu không tra từ và học từ thì không hiểu nó viết về vấn đề gì. nói chung mình rất hài lòng về tác phẩm về cả nội dung và hình thức",positive,,thật_sự tuyệt_mình mua cuốn khá lâu giờ chưa đọc hết cuốn mỗi hôm chỉ đọc 2 trang thôi giờ có_thể tự_tin nói rằng vốn vựng tăng lên đáng_kể lười_học mới mà_lại muốn giỏi cơ mới quyết_định mua cuốn phải nói sau khi mua học chăm_đáng_kể vì nếu tra học hiểu nó viết vấn_đề gì nói_chung tác_phẩm cả nội_dung hình_thức,4,GENERAL
219554,5,"Vô cùng sâu lắng và cảm động Thật ra từ trước tới giờ mình rất làm biếng đọc sách :)) nhưng tác phẩm này đã làm thay đổi suy nghĩ của mình. Lúc đầu chỉ biết tác phẩm này qua mấy người thôi, làm biếng nên coi phim trước. Bộ phim như có sức hút mãnh liệt đến nỗi có thể lay động được mình. Và rồi mình tìm đến cuốn sách này bản tiếng Việt, đọc không sót 1 chữ, rồi 1 lần nữa tác phẩm này chạm đến cảm xúc của mình. Cuối cùng mình tìm đến bản tiếng Anh này để có thể cảm nhận được nó 1 cách chính xác hơn và cũng như để cải thiện trình độ tiếng Anh của mình luôn. Mình nghe nói rằng tác giả John Green cũng bị mắc căn bệnh ung thư nên rõ hơn ai hết. Và có lẽ tác giả đã viết bằng tất cả tấm lòng, tất cả cảm xúc của mình. Đây là 1 tác phẩm hay và cũng có thể coi là thành công nhất của John Green từ trước đến nay!!",positive,,vô_cùng sâu_lắng cảm_động thật_ra trước tới giờ làm_biếng đọc tác_phẩm làm thay_đổi suy_nghĩ lúc đầu chỉ biết tác_phẩm qua mấy người thôi làm_biếng coi phim trước bộ phim sức hút mãnh_liệt đến_nỗi có_thể lay_động tìm đến cuốn bản tiếng việt đọc sót 1 chữ 1 lần nữa tác_phẩm chạm đến cảm_xúc cuối_cùng tìm đến bản tiếng để có_thể cảm_nhận nó 1 cách chính_xác hơn để cải_thiện trình_độ tiếng luôn nghe nói rằng tác_giả john_green mắc căn_bệnh ung_thư rõ hơn ai hết có_lẽ tác_giả viết bằng tất_cả tấm lòng tất_cả cảm_xúc đây 1 tác_phẩm hay có_thể coi thành_công nhất john_green trước đến nay,4,GENERAL
605381,5,"Hài lòng Mình đã đắn đo và suy nghĩ lắm mới đặt mua. Chất lượng sách rất tốt, bìa cứng nữa. Nội dung thì dễ đọc. ??",positive,,đắn_đo suy_nghĩ mới đặt mua chất_lượng tốt bìa cứng nữa nội_dung dễ đọc,4,GENERAL
664113,3,"Sách đẹp Sách đã mở và không có bookmark , màu đẹp , hay .....",neutral,,đẹp_sách mở bookmark màu đẹp hay,3,LOGISTICS
401573,4,"Hay Rất thích những truyện nói về những việc khác thường một cách bình thường như thế này. Không đao to búa lớn kiểu anh hùng cố gắng chống chọi bệnh tật để giành lấy sự sống, cũng không sướt mướt nặng nề kiểu tất cả mọi thứ sụp đổ vì là bệnh nhân sắp chết. Viết từ góc nhìn của một bệnh nhân ung thư, phải sống với nó đã lâu nên đã quen, cách kể chân thực nhẹ nhàng, thậm chí còn nói đùa về bệnh tật của mình. Phong cách viết để người đọc tự ngấm tự cảm nhận thế này rất hay.",positive,,hay thích truyện nói việc khác_thường một_cách thế_này đao to_búa lớn kiểu anh_hùng cố_gắng chống_chọi bệnh_tật để giành lấy sự sống sướt_mướt nặng_nề kiểu tất_cả mọi thứ sụp_đổ vì bệnh_nhân sắp chết viết góc nhìn bệnh_nhân ung_thư phải sống với nó lâu quen cách kể chân_thực nhẹ_nhàng thậm_chí nói đùa bệnh_tật phong_cách viết để người đọc tự_ngấm tự cảm_nhận thế_này hay,4,GENERAL
18262233,5,"Cực kì hài lòng Giao đúng mẫu,  nhân viên tư vấn dễ thương, chăm sóc khách hàng rất tốt",positive,,giao đúng mẫu nhân_viên tư_vấn dễ_thương chăm_sóc khách_hàng tốt,3,LOGISTICS
16608583,5,"Cực kì hài lòng Sách màu đẹp, k bị nhăn khi vận chuyển",positive,,màu đẹp k nhăn khi vận_chuyển,3,LOGISTICS
17105685,5,Cực kì hài lòng Sách học ở trường,positive,,sách_học ở trường,4,GENERAL
4870451,5,Cực kì hài lòng Hài lòng! Bị cái giao hàng lắc nhắc!,positive,,cái giao lắc nhắc,4,GENERAL
20201008,5,"Cực kì hài lòng Sang xịn mịn, tiki giao hàng nhanh, chất lượng đóng gói đỉnh khỏi bàn, nội dung sách rất tuổi thơ, ""phải"" mua về đọc",positive,,sang xịn mịn giao nhanh chất_lượng đóng_gói đỉnh khỏi bàn nội_dung tuổi_thơ phải mua đọc,3,LOGISTICS
16066632,1,"Rất không hài lòng Tệ, *** đảo, giấy và mực in đều xấu",negative,,tệ_đảo giấy mực in đều xấu,4,GENERAL
3071171,4,Hài lòng Sản phẩm đóng gói chắc chắn tuy nhiên sách có vẻ hơi cũ và có một số trang in hơi thừa giấy.,positive,,đóng_gói chắc_chắn tuy_nhiên có_vẻ cũ một_số trang in thừa giấy,4,GENERAL
8590447,5,"Cực kì hài lòng sách đẹp nhưng bìa có vẻ hơi tệ, chưa đạt lắm nhưng vẫn 5 sao vì sách hay quá!!!",positive,,đẹp bìa có_vẻ hơi_tệ chưa đạt 5 sao vì hay quá,4,GENERAL
